,acc,loss,val_acc,val_loss,epoch_runtime
0,0.6379690943525678,0.6963757326095924,0.6838235259056091,0.6093684855629417,18.990833282470703
1,0.6729212724346725,0.6210416263521726,0.6999999985975378,0.5835074799902299,18.860760927200317
2,0.675128775409603,0.6070021265696918,0.6897058820023256,0.5839752388351104,19.07084369659424
3,0.6887417268103936,0.5980858596876494,0.7044117739971947,0.5818877316573087,18.930798768997192
4,0.7027225920915429,0.5827096225892558,0.6720588224775651,0.6020632732440444,18.55321455001831
5,0.7067696834154389,0.577463232150755,0.7029411897939795,0.5829181618550244,18.859375715255737
6,0.7295805750479147,0.5450384969041135,0.6470588270355674,0.6281904560678145,18.86581540107727
7,0.7369389267771274,0.5430969754898697,0.6852941197507522,0.5950188084560282,18.893898487091064
8,0.7597498178832929,0.5173911573125476,0.6735294180757859,0.6103867739439011,19.12011742591858
9,0.7516556276040011,0.5060294719414293,0.5382352957830709,1.0041287243366241,19.1546950340271
