,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5088041072939568,0.7228417201070163,0.520527853556742,0.6843884828503181,17.552663803100586
1,0.5590608975332796,0.6835936872467606,0.5219941417143142,0.6834973182496438,17.315057277679443
2,0.5421863551185311,0.6760141068054137,0.5498533723466208,0.6765385444912393,16.951314210891724
3,0.57850330162818,0.6642853454990765,0.5733137931292358,0.6787343004232278,17.12031054496765
4,0.5950110092682604,0.6537061422866491,0.5542522050942843,0.6763513434317804,17.352994441986084
5,0.61298605983343,0.638690584080235,0.5337243459441445,0.6791679018403778,17.065922260284424
6,0.6206896588020436,0.6341647104751688,0.5850439840747464,0.6731724545053722,17.42479968070984
7,0.649669849863843,0.6108821137635391,0.5733137885846001,0.6838934419791369,16.996538162231445
8,0.6621423394515596,0.6006087641548078,0.5733137877980286,0.7350710885615642,17.473529815673828
9,0.6698459337847423,0.5838143049970936,0.5777126105824524,0.73406078074335,16.95636296272278
