,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5747422710916957,7.011294579119675,0.5979381447688118,1.7625383477498926,18.627992868423462
1,0.6413843954346844,0.9469303445717723,0.6303387468623132,0.7492383225150242,3.5516927242279053
2,0.6601620092658828,0.7061061079179064,0.681885126413056,0.6796697464185891,3.5620763301849365
3,0.6767304856577046,0.6792829329029977,0.6892488984190839,0.6633799952154482,3.565945863723755
4,0.678939621912011,0.6633939463453195,0.7039764358474159,0.6585498916558559,3.540693759918213
5,0.6966126719613138,0.6535901257847827,0.6583210672299886,0.683279232617155,3.5379440784454346
6,0.688144338455748,0.6645393285115794,0.7054491884929618,0.6507484643378559,3.508700132369995
7,0.7091310837131888,0.642145252104887,0.6921944015156012,0.6500567722741915,3.5250601768493652
8,0.69293078301757,0.652763323905015,0.6951399133904166,0.657393719205449,3.5265352725982666
9,0.6936671608765452,0.6581360522180313,0.7083946981732027,0.6466029327642584,3.560408353805542
10,0.7146539057389626,0.6339673478052086,0.7025036788127208,0.6320045078625911,3.4922633171081543
11,0.7282768776297394,0.6222912523900989,0.6627393248154945,0.698097298352462,3.548560619354248
12,0.7131811507452219,0.63533326193405,0.7098674464295995,0.6269263162528643,3.5188536643981934
13,0.7201767300032025,0.6201270818490869,0.6877761479681125,0.664508737327424,3.5359277725219727
14,0.7065537598022481,0.6330277357080373,0.696612663841388,0.6480063893482506,3.545452356338501
15,0.7293814457568926,0.6204879734451184,0.7083947025623518,0.623222315873243,3.553846836090088
16,0.7234904322778705,0.6153043239035908,0.7128129604989896,0.6268275090450742,3.5167746543884277
17,0.7304860120844946,0.6196299009628605,0.7083947003677773,0.6328768379909476,3.5638718605041504
18,0.7264359379200942,0.6196203641099677,0.6833578812531764,0.6427569341940451,3.5353214740753174
19,0.7131811502404698,0.6272181886109758,0.7157584657900814,0.621756808483899,3.604614496231079
20,0.7378497807547691,0.6082757073228243,0.701030930556324,0.6208025358386875,3.5134072303771973
21,0.7341678944006234,0.6068127623187249,0.7083947025623518,0.6213704546877843,3.5720982551574707
22,0.7297496328648833,0.6083237237800379,0.720176739088741,0.6197812825836384,3.6071207523345947
23,0.7334315158832758,0.6073723943226468,0.7083947025623518,0.6233684922704289,3.5245182514190674
24,0.7341678889580784,0.605634755870555,0.7039764358474159,0.6403726418344894,3.5464084148406982
