,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5356617647716228,6.9860683591926795,0.575624082844688,1.7107132569983843,12.608826875686646
1,0.5827205909744781,0.9597995051128023,0.6284875249197479,0.7715303722807314,3.6997852325439453
2,0.6676470650469556,0.7058327715186512,0.6886931016231599,0.6636337031351838,3.7174837589263916
3,0.6709558899130892,0.6877686482141999,0.6740088173996509,0.6757363192135367,3.698446750640869
4,0.697794125360601,0.6470249439863598,0.6930983864788441,0.6476989929371468,3.7244837284088135
5,0.7055147036033518,0.6388068942024427,0.7063142547873499,0.6367203783183721,3.738461971282959
6,0.7121323542121578,0.6296536385574761,0.6607929551303824,0.6693610114848211,3.6976587772369385
7,0.7327205836772919,0.6173195047851872,0.7459618186635593,0.6201718516111724,3.7279598712921143
8,0.7522058822214603,0.5937195343568045,0.719530103927842,0.630688181445112,3.7280540466308594
9,0.7433823502677328,0.6009953905116109,0.7547723917008846,0.5943545931061284,3.709749460220337
