,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5222181431344446,6.994345896786029,0.5007342169288321,1.7255843417409933,14.158004999160767
1,0.4876973915091342,0.9500765036976254,0.5007342169288321,0.7506262152380531,3.423663377761841
2,0.49430774647524983,0.7413477657518096,0.5007342169288321,0.7390253644507712,3.4144885540008545
3,0.49394050838095366,0.7385703845143187,0.49926578307116787,0.7381423634754578,3.4292352199554443
4,0.4840249735732049,0.7383542132430159,0.5007342169288321,0.7383877637627891,3.4055488109588623
5,0.5001836188282548,0.7383469027760183,0.5007342169288321,0.7384594401423976,3.4165472984313965
6,0.5001836207326265,0.7382581958077298,0.49926578307116787,0.7382140149979164,3.415990114212036
7,0.4998163754695748,0.7381785365093118,0.49926578307116787,0.737920284183715,3.418843984603882
8,0.47741461502818383,0.7382100299137548,0.5007342169288321,0.7379761965789459,3.4090077877044678
9,0.48843187659573917,0.7381277577079397,0.49926578307116787,0.7382964868202434,3.447594165802002
10,0.4873301510836244,0.7381542047682029,0.49926578307116787,0.7378889889444024,3.4890189170837402
11,0.48439221326542214,0.7382810740097892,0.49926578307116787,0.7380475824624957,3.4525389671325684
12,0.49981637956287944,0.7381549067152278,0.49926578307116787,0.7381766282689379,3.4781341552734375
13,0.4998163763889267,0.7381401749117779,0.49926578307116787,0.7380758271868534,3.5204918384552
14,0.48990084543369994,0.7381269677001415,0.5007342169288321,0.7376741088609513,3.5270490646362305
15,0.5001836212251364,0.7381121037070295,0.5007342169288321,0.7377391179227619,3.4523162841796875
16,0.49210429842796916,0.7382146036235279,0.5007342169288321,0.7378395153387353,3.4697954654693604
17,0.48696290617080196,0.7381280684707535,0.5007342169288321,0.738103675772265,3.4594810009002686
18,0.49026808496174723,0.7380868902637203,0.49926578307116787,0.7384501427805896,3.4264540672302246
19,0.5023870728622671,0.7381406123481425,0.5007342169288321,0.7377749466160846,3.4387218952178955
20,0.5001836184889702,0.7380821214981304,0.5007342169288321,0.7375397283950391,3.41957426071167
21,0.5001836185436935,0.7380625161229798,0.5007342169288321,0.7377981977665827,3.43109130859375
22,0.49026808651588966,0.7381126697650956,0.49926578307116787,0.7379558291204176,3.425469160079956
23,0.4979801684497605,0.7380628828130309,0.5007342169288321,0.7380317067959935,3.416471242904663
24,0.47814909798057914,0.7380750297274259,0.5007342169288321,0.7382897175356155,3.4195353984832764
