,acc,loss,val_acc,val_loss,epoch_runtime
0,0.6107431960246246,7.0011119448673735,0.6779411794508204,1.7223050068406498,19.869959592819214
1,0.6556291444894582,0.9409040352103463,0.6823529530973995,0.6960967568790212,3.5834550857543945
2,0.6541574715997823,0.7058237513432702,0.6926470670629951,0.6653044530574013,3.5627036094665527
3,0.668874180650255,0.6808112546571307,0.7073529467863195,0.6469858025803286,3.564678907394409
4,0.6846946315172404,0.6627677854060074,0.7117647099144319,0.6390552739886677,3.5500900745391846
5,0.6828550409533857,0.6610503939252464,0.7205882282818065,0.6412002759821275,3.5734174251556396
6,0.6788079547829449,0.6592379147467848,0.6823529557270163,0.647808659602614,3.5679409503936768
7,0.6854304694094318,0.6605243885490805,0.701470590689603,0.6302530520102557,3.5478053092956543
8,0.6824871270072381,0.6582900733084605,0.701470590689603,0.6397987262291067,3.634476900100708
9,0.6961000774431264,0.6463570883381095,0.7132352985003415,0.6201826491776634,3.5631232261657715
10,0.6891096424231905,0.6430194274830063,0.7191176502143636,0.6224090044989306,3.5659475326538086
11,0.6857983840134672,0.6484346229684449,0.7088235318660736,0.6324159108540591,3.5034313201904297
12,0.6880058934356993,0.6468786468305862,0.6941176521427491,0.6302532054045621,3.544459819793701
13,0.6957321574882692,0.6417592329036848,0.6852941223803688,0.6324671971447328,3.5037505626678467
14,0.6869021372553002,0.6436062140268294,0.7073529485393973,0.6262216699473998,3.525094985961914
15,0.6979396652877111,0.6351597134552956,0.7088235274833792,0.6357713245293674,3.535259485244751
16,0.699779250456885,0.6347349321605354,0.7117647072848152,0.6214580369346282,3.513094902038574
17,0.6997792532200143,0.634164893228048,0.6941176477600547,0.6247245739488041,3.527855157852173
18,0.6916850690810096,0.6411698703558854,0.7117647072848152,0.620903929366785,3.509007453918457
19,0.6905813142163864,0.6393804910035586,0.7205882440595066,0.6222422946901882,3.4927101135253906
20,0.6983075812952408,0.6312064888987846,0.6941176477600547,0.6173469371655408,3.4981882572174072
21,0.7001471726485611,0.6306879682914573,0.6941176521427491,0.6309269850744921,3.5121004581451416
22,0.7060338498433781,0.6320022787128502,0.7323529404752395,0.6090746311580434,3.5698397159576416
23,0.7093451056215498,0.6275898532186737,0.7029411775224349,0.6233980646904778,3.530484676361084
24,0.7119205299767613,0.6213584435696633,0.7161764651536942,0.6107240836409962,3.594062566757202
