,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5411462197839819,6.993752819488015,0.6328928053116484,1.7215483475711728,9.01594090461731
1,0.5701689959930025,0.9547537739096451,0.5947136535868596,0.7512498798174305,3.673801898956299
2,0.6094783274545816,0.7317229655190131,0.6549192379049618,0.7131282682810937,3.6735987663269043
3,0.6498897882352236,0.6983085214697553,0.6226138076943273,0.6997841540587281,3.682318687438965
4,0.6693607668592858,0.6701414988025158,0.6622613781349249,0.6815595821136945,3.649876832962036
5,0.6858927293965958,0.6603775165871081,0.7004405321353683,0.639168557354007,3.6835992336273193
6,0.7027920696509401,0.6431217665272895,0.7121879555580375,0.6345941805979579,3.727579355239868
7,0.7053637077578896,0.6341638653528857,0.7180616721707819,0.6159191138593811,3.6761891841888428
8,0.7112417349825879,0.6342535941457152,0.6989721091308257,0.6369035268495087,3.6710011959075928
9,0.717487144960716,0.6249785527510296,0.6872246786186174,0.64074379835885,3.6528396606445312
