,acc,loss,val_acc,val_loss,epoch_runtime
0,0.5137715761468028,7.042550282928377,0.5007342169288321,1.7402828779514665,9.030710697174072
1,0.48622842321840665,0.9533726938980011,0.5007342169288321,0.7506531027970335,3.6087656021118164
2,0.5001836185436935,0.7414125663324441,0.5007342169288321,0.7381683167031858,3.6951279640197754
3,0.4961439605434283,0.7384232198583524,0.49926578307116787,0.7381917225981949,3.6799566745758057
4,0.48586118415003526,0.7381267688355811,0.5007342169288321,0.7379613921330714,3.7059476375579834
5,0.5001836188282548,0.7380900805021882,0.5007342169288321,0.73806606436616,3.6539437770843506
6,0.5001836207326265,0.7380105880661305,0.49926578307116787,0.7376470573673164,3.687321662902832
7,0.4998163754695748,0.7379690100723796,0.49926578307116787,0.7375691621489112,3.675900936126709
8,0.47741461502818383,0.7380005012441111,0.5007342169288321,0.7379652011412006,3.6521856784820557
9,0.48843187659573917,0.7379004297955177,0.49926578307116787,0.7378363535792817,3.6454269886016846
