,val_loss,val_acc,loss,acc,epoch_runtime
0,0.3983453522679393,0.8431084926876504,0.5635852854360234,0.731304988002847,113.15658116340637
1,0.36277448497384873,0.8607038084712546,0.43917956876177944,0.8068181788029909,122.64855289459229
2,0.38524814793441303,0.8357771213802774,0.419458776231735,0.8079178827074616,149.01026701927185
3,0.35676033904125964,0.8504398828727409,0.4011426445894227,0.8181818132875952,114.2791109085083
4,0.3572105447218215,0.8607038041014126,0.39386304945321726,0.8236803470556338,116.02342700958252
